perodFrom,periodTo,zoneFrom,zoneTo,Auto,Transit
0,3,22,15,221.8741,46.00733
0,3,22,16,193.2101,40.81195
0,3,22,17,112.6504,25.02851
0,3,22,18,95.39526,22.09808
0,3,22,19,8.232688,2.22651
0,3,22,20,2.369566,0.54012
0,3,22,21,26.38215,14.96426
0,3,22,22,180.9287,50.8789
0,3,22,23,34.5225,7.21457
0,3,22,24,102.0565,21.5813
0,3,22,25,18.47853,7.669097
0,3,22,30,1.895786,0.2235639
0,3,22,31,0.1181588,0.01394291
0,3,22,32,0.1076167,0.01535217
0,3,22,33,0.1206747,0.01618281
0,3,22,34,0.9348525,0.09503914
0,3,22,35,2.519968,0.3901796
0,3,22,36,9.7579,2.854598
0,3,22,37,1.982603,0.3720254
0,3,22,38,7.51765,1.917505
0,3,22,39,49.86546,16.93194
0,3,22,40,45.56678,11.06722
0,3,23,1,0.71397,0.1431323
0,3,23,2,1.927017,0.3970026
0,3,23,3,0.6721217,0.137473
0,3,23,4,5.080616,1.056933
0,3,23,5,2.296696,0.4750472
0,3,23,6,5.799672,1.200347
0,3,23,7,8.969341,1.853857
0,3,23,8,3.986811,0.8273391
0,3,23,9,16.42776,3.399853
0,3,23,10,0.01971047,0.004069538
0,3,23,11,11.84351,2.407386
0,3,23,12,58.45223,11.99093
0,3,23,13,73.31144,14.7945
0,3,23,14,69.09693,14.01345
0,3,23,15,91.56024,18.47624
0,3,23,16,84.79653,17.52034
0,3,23,17,50.77525,10.40974
0,3,23,18,23.61389,4.833834
0,3,23,19,0.8713641,0.1807003
0,3,23,20,0.3097873,0.06410874
0,3,23,21,2.354021,0.4933317
0,3,23,22,40.21173,8.509964
0,3,23,23,47.47347,10.12402
0,3,23,24,63.89886,12.995
0,3,23,25,3.418099,0.7140946
0,3,23,30,0.1344877,0.02699765
0,3,23,31,0.002313439,0.0004356839
0,3,23,32,0.009538174,0.001912087
0,3,23,33,0.01510814,0.002964833
0,3,23,34,0.0881429,0.01741048
0,3,23,35,0.3089193,0.06332656
0,3,23,36,0.958302,0.2017758
0,3,23,37,0.1870436,0.03929045
0,3,23,38,0.902843,0.1901769
0,3,23,39,7.270008,1.509435
0,3,23,40,7.007933,1.442573
0,3,24,1,0.8217744,0.1932006
0,3,24,2,1.343211,0.3254198
0,3,24,3,0.4951958,0.1243244
0,3,24,4,3.060731,0.8010485
0,3,24,5,1.491373,0.3680439
0,3,24,6,3.524815,0.8734418
0,3,24,7,5.814611,1.436694
0,3,24,8,2.153489,0.5357351
0,3,24,9,9.750502,2.594702
0,3,24,10,0.01076492,0.002656986
0,3,24,11,6.649064,1.755951
0,3,24,12,32.7089,8.181134
0,3,24,13,66.25302,16.81503
0,3,24,14,49.45634,12.36438
0,3,24,15,122.1994,31.22274
0,3,24,16,59.55962,15.07264
0,3,24,17,26.89525,6.731807
0,3,24,18,9.370375,2.406645
0,3,24,19,0.4460598,0.1121406
0,3,24,20,0.1600991,0.04007306
0,3,24,21,1.057854,0.2653288
0,3,24,22,18.96395,4.908937
0,3,24,23,14.89251,3.698421
0,3,24,24,124.7973,33.61615
0,3,24,25,7.531998,2.152838
0,3,24,30,0.0860277,0.02149551
0,3,24,31,0.001430571,0.0004106538
0,3,24,32,0.008320292,0.002122891
0,3,24,33,0.01822179,0.004360447
0,3,24,34,0.113255,0.02688198
0,3,24,35,0.1732578,0.04376234
0,3,24,36,0.4678859,0.1200479
0,3,24,37,0.1033116,0.02687769
0,3,24,38,0.8897167,0.2231387
0,3,24,39,9.212614,2.302265
0,3,24,40,17.40257,4.358144
0,3,25,1,0.6150165,0.03283406
0,3,25,2,2.522592,0.3297506
0,3,25,3,0.7669544,0.09012604
0,3,25,4,1.573205,0.2182509
0,3,25,5,0.2872846,0.04669206
0,3,25,6,1.032643,0.1954762
0,3,25,7,1.779181,0.3178872
0,3,25,8,0.4919495,0.09956744
0,3,25,9,4.481933,0.9271444
0,3,25,10,0.04180975,0.004466796
0,3,25,11,2.407772,0.5383001
0,3,25,12,6.738226,1.744319
0,3,25,13,7.891953,2.526429
0,3,25,14,6.603141,2.006553
0,3,25,15,13.9084,5.825519
0,3,25,16,8.549677,2.673443
0,3,25,17,3.564259,1.033356
0,3,25,18,2.253723,0.6477563
0,3,25,19,1.724286,0.2398363
0,3,25,20,0.4926126,0.05962095
0,3,25,21,5.231445,1.407775
0,3,25,22,7.47997,3.855921
0,3,25,23,2.490578,0.5065804
0,3,25,24,12.11152,4.674608
0,3,25,25,3.178354,5.782945
0,3,25,30,0.2636886,0.01585751
0,3,25,31,0.00654676,0.0001405635
0,3,25,32,0.00732571,0.0002983775
0,3,25,33,0.007918791,0.0003694933
0,3,25,34,0.0626928,0.003486693
0,3,25,35,0.3252739,0.02645836
0,3,25,36,1.336686,0.2116151
0,3,25,37,0.1313581,0.01637423
0,3,25,38,4.749969,1.596828
0,3,25,39,44.36633,54.43871
0,3,25,40,55.60618,41.34448
0,3,30,1,14.77252,1.803252
0,3,30,2,37.20207,11.33002
0,3,30,3,123.8493,101.8432
0,3,30,4,12.36241,4.914642
0,3,30,5,5.175899,0.9745449
0,3,30,6,11.09937,2.719576
0,3,30,7,17.63728,4.098897
0,3,30,8,5.614873,1.278749
0,3,30,9,17.64024,3.871059
0,3,30,10,1.327371,0.4780289
0,3,30,11,8.395081,1.459352
0,3,30,12,29.56404,6.013927
0,3,30,13,17.8403,4.065684
0,3,30,14,13.37029,2.489582
0,3,30,15,16.8068,3.002041
0,3,30,16,16.95167,2.32777
0,3,30,17,10.08314,1.860687
0,3,30,18,7.514425,1.742723
0,3,30,19,17.37271,8.017289
0,3,30,20,4.843056,1.25744
0,3,30,21,7.812646,1.291552
0,3,30,22,22.04797,3.554196
0,3,30,23,3.0941,0.2286483
0,3,30,24,8.591578,0.7925212
0,3,30,25,1.190409,0.07419969
0,3,30,30,9.757518,18.67197
0,3,30,31,6.510675,0.6191388
0,3,30,32,7.578407,2.08849
0,3,30,33,20.37663,4.68259
0,3,30,34,26.21298,5.641166
0,3,30,35,58.66345,29.71398
0,3,30,36,13.59347,2.865331
0,3,30,37,2.16265,0.2482667
0,3,30,38,0.7453654,0.04728315
0,3,30,39,1.136239,0.09213056
0,3,30,40,0.6888559,0.07506783
0,3,31,1,0.67969,0.006433788
0,3,31,2,0.8362712,0.02366154
0,3,31,3,9.974851,0.7483563
0,3,31,4,33.55749,0.4355026
0,3,31,5,4.551993,0.06570832
0,3,31,6,10.59958,0.1752443
0,3,31,7,15.79317,0.2270643
0,3,31,8,5.242524,0.08198111
0,3,31,9,13.03686,0.1393082
0,3,31,10,0.03216751,0.0006810973
0,3,31,11,6.072277,0.06109928
0,3,31,12,30.50601,0.2844594
0,3,31,13,16.84262,0.2459339
0,3,31,14,9.470272,0.134175
0,3,31,15,5.36137,0.1211464
0,3,31,16,9.397661,0.1046708
0,3,31,17,10.43924,0.09833687
0,3,31,18,8.284372,0.08686943
0,3,31,19,2.166456,0.09987368
0,3,31,20,0.5217003,0.01723981
0,3,31,21,0.468125,0.008635194
0,3,31,22,32.84106,0.4124097
0,3,31,23,3.326261,0.01431747
0,3,31,24,4.795254,0.03949977
0,3,31,25,0.4124177,0.001284561
0,3,31,30,1.676411,0.1071643
0,3,31,31,92.80671,90.35477
0,3,31,32,177.4583,65.57195
0,3,31,33,30.51652,5.16704
0,3,31,34,3.811748,0.1064361
0,3,31,35,77.72849,26.09222
0,3,31,36,6.467968,0.2682023
0,3,31,37,25.25722,3.036773
0,3,31,38,0.0752636,0.0006569879
0,3,31,39,0.02107068,0.0001222355
0,3,31,40,0.01751727,0.0001094887
0,3,32,1,8.30684,0.3773501
0,3,32,2,2.929508,0.3105234
0,3,32,3,23.04729,6.287903
0,3,32,4,35.55424,1.73447
0,3,32,5,5.528928,0.3382652
0,3,32,6,13.3562,0.9278894
0,3,32,7,19.87209,1.17553
0,3,32,8,5.064444,0.3952219
0,3,32,9,12.42665,0.5164512
0,3,32,10,0.04468625,0.003713727
0,3,32,11,5.980306,0.2265413
0,3,32,12,18.39962,1.180696
0,3,32,13,11.6346,0.9873968
0,3,32,14,8.357747,0.5738632
0,3,32,15,8.698883,0.6267162
0,3,32,16,10.59715,0.468502
0,3,32,17,6.199185,0.3604784
0,3,32,18,4.372769,0.2833289
0,3,32,19,2.622686,0.5283099
0,3,32,20,0.8590474,0.1082422
0,3,32,21,0.8917596,0.06298327
0,3,32,22,26.83472,1.499532
0,3,32,23,2.526129,0.05571019
0,3,32,24,6.517395,0.2051264
0,3,32,25,0.2323327,0.005176982
0,3,32,30,3.458562,0.6773007
0,3,32,31,82.54159,43.63363
0,3,32,32,120.6692,184.4545
0,3,32,33,117.5699,67.68636
0,3,32,34,34.01371,3.771187
0,3,32,35,46.44319,21.8954
0,3,32,36,1.656505,0.2144553
0,3,32,37,1.554547,0.159946
0,3,32,38,0.03016054,0.001187949
0,3,32,39,0.02560761,0.001182637
0,3,32,40,0.0153571,0.0009207521
0,3,33,1,32.60802,4.706085
0,3,33,2,13.15858,2.021921
0,3,33,3,65.77149,27.91608
0,3,33,4,27.40496,2.332125
0,3,33,5,6.787571,0.6598829
0,3,33,6,15.99312,1.744414
0,3,33,7,24.15035,2.235242
0,3,33,8,6.311743,0.7763985
0,3,33,9,12.54153,0.8446727
0,3,33,10,0.1014004,0.008500228
0,3,33,11,4.322225,0.2432466
0,3,33,12,24.37917,2.459059
0,3,33,13,15.86058,2.167588
0,3,33,14,11.37496,1.245324
0,3,33,15,13.10732,1.442897
0,3,33,16,12.18722,0.8802633
0,3,33,17,7.997138,0.7449411
0,3,33,18,4.802186,0.505
0,3,33,19,4.222021,0.8521424
0,3,33,20,1.194413,0.148765
0,3,33,21,1.144512,0.07848064
0,3,33,22,15.71854,1.055182
0,3,33,23,1.559884,0.05960054
0,3,33,24,6.35766,0.3372588
0,3,33,25,0.197493,0.005634377
0,3,33,30,11.72953,2.915148
0,3,33,31,36.93277,8.813699
0,3,33,32,79.43538,57.8928
0,3,33,33,81.87849,82.78312
0,3,33,34,85.63584,27.87996
0,3,33,35,68.74126,29.16095
0,3,33,36,2.432178,0.2852362
0,3,33,37,1.362226,0.125292
0,3,33,38,0.04524432,0.001631207
0,3,33,39,0.03092124,0.001855284
0,3,33,40,0.01898088,0.001553436
0,3,34,1,141.5033,103.5847
0,3,34,2,91.34416,43.62994
0,3,34,3,155.0128,95.34431
0,3,34,4,23.62077,3.112722
0,3,34,5,11.32188,1.830998
0,3,34,6,25.32617,5.225868
0,3,34,7,37.4703,6.963785
0,3,34,8,10.59107,2.042985
0,3,34,9,19.16734,2.258975
0,3,34,10,0.2982361,0.02716285
0,3,34,11,6.197091,0.5424761
0,3,34,12,48.01414,7.883946
0,3,34,13,31.34286,6.072198
0,3,34,14,22.52074,3.470429
0,3,34,15,26.80543,4.013807
0,3,34,16,24.53054,2.541852
0,3,34,17,15.4907,2.121642
0,3,34,18,9.271677,1.462687
0,3,34,19,2.524616,0.2008655
0,3,34,20,0.5876696,0.03331129
0,3,34,21,0.7246782,0.05329477
0,3,34,22,13.0542,1.042648
0,3,34,23,1.976052,0.1126164
0,3,34,24,11.45522,0.8737028
0,3,34,25,0.2362191,0.009980571
0,3,34,30,15.03081,3.154516
0,3,34,31,4.732208,0.2115113
0,3,34,32,22.64393,2.748072
0,3,34,33,48.61905,18.15144
0,3,34,34,112.8682,117.8517
0,3,34,35,20.52679,3.002392
0,3,34,36,0.929189,0.06386744
0,3,34,37,0.2801705,0.02103113
0,3,34,38,0.1039623,0.003710073
0,3,34,39,0.1394918,0.009317713
0,3,34,40,0.1030104,0.009720963
0,3,35,1,6.733821,0.5499932
0,3,35,2,13.2602,2.272038
0,3,35,3,66.99755,28.80856
0,3,35,4,26.18374,4.794569
0,3,35,5,6.330579,0.8766336
0,3,35,6,13.5674,2.48017
0,3,35,7,22.20752,3.793258
0,3,35,8,7.013166,1.172073
0,3,35,9,23.94897,3.542246
0,3,35,10,0.6081198,0.1643957
0,3,35,11,12.52005,1.816808
0,3,35,12,37.05843,6.732676
0,3,35,13,23.39083,5.069415
0,3,35,14,17.7865,3.096289
0,3,35,15,21.11931,3.331575
0,3,35,16,24.4164,2.956518
0,3,35,17,15.24384,2.407222
0,3,35,18,11.92153,2.352921
0,3,35,19,38.18814,18.93981
0,3,35,20,13.93981,5.728898
0,3,35,21,40.14429,9.236306
0,3,35,22,59.75866,10.84776
0,3,35,23,6.669689,0.4467418
0,3,35,24,15.03928,1.310678
0,3,35,25,2.014404,0.1470801
0,3,35,30,15.46698,8.982936
0,3,35,31,66.86096,20.27926
0,3,35,32,26.053,11.53001
0,3,35,33,29.93893,10.71067
0,3,35,34,20.50843,3.383336
0,3,35,35,192.4979,200.1971
0,3,35,36,79.20329,41.52245
0,3,35,37,78.87553,33.83449
0,3,35,38,2.351561,0.3754857
0,3,35,39,1.69808,0.141219
0,3,35,40,1.332322,0.1115649
0,3,36,1,0.7058792,0.05464114
0,3,36,2,3.310528,0.5779529
0,3,36,3,2.913038,0.3416598
0,3,36,4,12.58801,1.597949
0,3,36,5,2.300125,0.3925979
0,3,36,6,5.19799,1.245252
0,3,36,7,8.411898,1.892403
0,3,36,8,3.60112,0.8261205
0,3,36,9,15.35999,3.424986
0,3,36,10,0.4227406,0.07184145
0,3,36,11,9.822737,1.990529
0,3,36,12,29.99276,10.36083
0,3,36,13,20.64239,9.225887
0,3,36,14,15.87581,5.793342
0,3,36,15,18.06027,5.545632
0,3,36,16,21.8959,5.636192
0,3,36,17,11.21982,3.614495
0,3,36,18,9.53149,3.465564
0,3,36,19,88.15562,43.49595
0,3,36,20,25.10027,10.76773
0,3,36,21,185.2249,103.3126
0,3,36,22,93.62154,31.7728
0,3,36,23,9.372152,1.304273
0,3,36,24,20.26849,2.868661
0,3,36,25,6.301217,0.7940087
0,3,36,30,1.870067,0.2771468
0,3,36,31,6.119955,0.3337274
0,3,36,32,1.001018,0.123155
0,3,36,33,1.122186,0.09614033
0,3,36,34,0.5884642,0.02639994
0,3,36,35,50.62194,22.75859
0,3,36,36,189.5336,211.9711
0,3,36,37,127.6938,64.04427
0,3,36,38,27.78762,11.52759
0,3,36,39,20.73885,3.887424
0,3,36,40,28.3409,5.633637
0,3,37,1,0.01635084,0.001173371
0,3,37,2,0.1129467,0.02101933
0,3,37,3,0.2498188,0.03666989
0,3,37,4,1.597326,0.1759111
0,3,37,5,0.3209408,0.04940562
0,3,37,6,0.719296,0.1752041
0,3,37,7,1.109535,0.2494662
0,3,37,8,0.5473923,0.1107333
0,3,37,9,2.261901,0.4212197
0,3,37,10,0.0224394,0.002154803
0,3,37,11,1.428425,0.2514804
0,3,37,12,4.302485,1.372942
0,3,37,13,2.999597,1.247238
0,3,37,14,2.336863,0.8027782
0,3,37,15,2.550025,0.751499
0,3,37,16,3.20728,0.8132735
0,3,37,17,1.73523,0.5064383
0,3,37,18,1.469124,0.4559169
0,3,37,19,7.149226,1.528107
0,3,37,20,2.04466,0.3995308
0,3,37,21,8.226021,2.670386
0,3,37,22,12.89466,2.565171
0,3,37,23,1.504043,0.2130019
0,3,37,24,3.097762,0.37343
0,3,37,25,0.461722,0.03478302
0,3,37,30,0.1689027,0.01291295
0,3,37,31,5.358698,1.125244
0,3,37,32,0.3032467,0.02557692
0,3,37,33,0.2257167,0.01536759
0,3,37,34,0.05586681,0.003332541
0,3,37,35,15.68991,9.229185
0,3,37,36,51.31598,31.14491
0,3,37,37,56.66282,73.7082
0,3,37,38,3.705534,0.495721
0,3,37,39,1.232689,0.09845627
0,3,37,40,1.464222,0.1443119
0,3,38,1,3.123682,0.1217449
0,3,38,2,16.623,1.616976
0,3,38,3,4.302211,0.352748
0,3,38,4,24.50994,2.244226
0,3,38,5,6.314109,0.7099603
0,3,38,6,16.60764,2.450583
0,3,38,7,26.04702,3.529499
0,3,38,8,11.20817,1.674699
0,3,38,9,54.45134,8.264204
0,3,38,10,0.4502925,0.03891256
0,3,38,11,29.68028,5.202714
0,3,38,12,115.8447,25.01327
0,3,38,13,67.1078,17.77013
0,3,38,14,48.18137,10.13948
0,3,38,15,62.44142,11.67093
0,3,38,16,61.14478,9.044665
0,3,38,17,40.73565,7.916663
0,3,38,18,38.45237,9.00904
0,3,38,19,53.2024,16.38846
0,3,38,20,16.51646,4.511851
0,3,38,21,108.082,32.66644
0,3,38,22,233.6812,103.3964
0,3,38,23,23.12398,2.134383
0,3,38,24,64.5945,10.8676
0,3,38,25,45.47051,14.20463
0,3,38,30,1.367848,0.06518818
0,3,38,31,0.2245923,0.004162411
0,3,38,32,0.0117627,0.0003556138
0,3,38,33,0.02728391,0.0009723105
0,3,38,34,0.3013138,0.00968711
0,3,38,35,5.702956,0.8813356
0,3,38,36,182.8866,96.17544
0,3,38,37,38.86395,7.027194
0,3,38,38,101.5915,106.6437
0,3,38,39,358.904,233.2066
0,3,38,40,502.6385,340.3478
0,3,39,1,0.4982793,0.02299563
0,3,39,2,2.048212,0.2420885
0,3,39,3,0.6122631,0.08504967
0,3,39,4,3.768709,0.3311664
0,3,39,5,0.5083967,0.09403194
0,3,39,6,1.545426,0.2895561
0,3,39,7,2.863081,0.4465997
0,3,39,8,0.7912139,0.1779958
0,3,39,9,8.5697,1.204139
0,3,39,10,0.07330567,0.00511835
0,3,39,11,5.397393,0.7505416
0,3,39,12,12.561,2.796666
0,3,39,13,15.6906,5.176557
0,3,39,14,14.50404,4.110786
0,3,39,15,32.00528,13.84849
0,3,39,16,22.91998,6.002938
0,3,39,17,8.800577,2.259674
0,3,39,18,4.690627,1.077125
0,3,39,19,2.79799,0.3059748
0,3,39,20,0.8110242,0.07602061
0,3,39,21,7.214843,1.205381
0,3,39,22,20.13994,6.298444
0,3,39,23,7.194868,0.9152611
0,3,39,24,24.29102,11.27233
0,3,39,25,26.01862,26.02791
0,3,39,30,0.2176016,0.01532202
0,3,39,31,0.008291989,7.99631E-05
0,3,39,32,0.006114462,0.0002064377
0,3,39,33,0.005333026,0.0002376487
0,3,39,34,0.04500654,0.002740993
0,3,39,35,0.3893938,0.02650881
0,3,39,36,6.237658,1.110367
0,3,39,37,0.7697453,0.06065447
0,3,39,38,20.18705,10.42993
0,3,39,39,149.2835,225.4567
0,3,39,40,216.9311,249.2015
0,3,40,1,0.5857738,0.02665391
0,3,40,2,2.799744,0.3043081
0,3,40,3,0.6295061,0.08738038
0,3,40,4,6.973132,0.5670319
0,3,40,5,1.183907,0.2047921
0,3,40,6,3.745195,0.6287522
0,3,40,7,6.719237,0.9214277
0,3,40,8,2.050682,0.410233
0,3,40,9,15.56379,1.939741
0,3,40,10,0.09549676,0.005389008
0,3,40,11,8.795015,1.034309
0,3,40,12,31.45153,5.965448
0,3,40,13,17.65369,5.411486
0,3,40,14,14.66814,3.957846
0,3,40,15,46.00767,14.18069
0,3,40,16,29.22876,6.044038
0,3,40,17,11.17159,2.531363
0,3,40,18,9.522139,1.880337
0,3,40,19,3.021748,0.3362024
0,3,40,20,0.8112633,0.07848781
0,3,40,21,9.230312,1.18287
0,3,40,22,54.32116,9.610966
0,3,40,23,12.35554,1.068436
0,3,40,24,41.60872,11.96111
0,3,40,25,35.55345,17.87774
0,3,40,30,0.2155359,0.01617285
0,3,40,31,0.007429226,7.883381E-05
0,3,40,32,0.005603043,0.0002400139
0,3,40,33,0.005067729,0.0002800283
0,3,40,34,0.04348855,0.002783146
0,3,40,35,0.4334282,0.02912024
0,3,40,36,8.313771,1.561011
0,3,40,37,1.047287,0.09004283
0,3,40,38,32.76525,21.2859
0,3,40,39,264.6227,234.2278
0,3,40,40,442.9674,564.3571
0,4,1,1,3.276336,6.092584
0,4,1,2,7.237766,5.490911
0,4,1,3,2.819461,0.7294952
0,4,1,4,0.590813,0.1043858
0,4,1,5,0.5813327,0.1996542
0,4,1,6,1.335157,0.6621955
0,4,1,7,1.785628,0.8623639
0,4,1,8,0.6593973,0.253993
0,4,1,9,0.9724494,0.2739013
0,4,1,10,0.03569088,0.003317482
0,4,1,11,0.4301725,0.06679484
0,4,1,12,3.16881,1.116875
0,4,1,13,2.004085,0.6453121
0,4,1,14,1.664731,0.4283564
0,4,1,15,2.252171,0.5316152
0,4,1,16,2.165949,0.3917303
0,4,1,17,1.169769,0.2832935
0,4,1,18,0.7329302,0.2022917
0,4,1,19,0.3168136,0.0239734
0,4,1,20,0.1158718,0.008771778
0,4,1,21,0.1340013,0.0153958
0,4,1,22,0.7187586,0.08577376
0,4,1,23,0.1918768,0.01839755
0,4,1,24,1.050636,0.1311805
0,4,1,25,0.05763347,0.002979915
0,4,1,30,0.3124166,0.03770197
0,4,1,31,0.0105608,0.0001525411
0,4,1,32,0.1371659,0.005717758
0,4,1,33,0.4679962,0.09147721
0,4,1,34,2.4938,2.180965
0,4,1,35,0.163994,0.01072225
0,4,1,36,0.02547125,0.002928101
0,4,1,37,0.001572579,0.0001819163
0,4,1,38,0.01926392,0.0009111903
0,4,1,39,0.08018801,0.004469221
0,4,1,40,0.07087031,0.006055352
0,4,2,1,8.383605,5.760449
0,4,2,2,5.986279,7.625799
0,4,2,3,9.216522,5.746938
0,4,2,4,0.6258295,0.2578287
0,4,2,5,0.6063544,0.3827484
0,4,2,6,1.318685,1.135635
0,4,2,7,1.758098,1.491834
0,4,2,8,0.8564222,0.5700051
0,4,2,9,1.000997,0.5267618
0,4,2,10,0.09436495,0.01915161
0,4,2,11,0.7079749,0.216603
0,4,2,12,4.442814,3.04234
0,4,2,13,4.168086,2.285398
0,4,2,14,3.449155,1.588723
0,4,2,15,5.474812,2.283376
0,4,2,16,4.259613,1.475477
0,4,2,17,1.930582,0.9100676
0,4,2,18,1.233003,0.667029
0,4,2,19,1.124692,0.1680368
0,4,2,20,0.4020913,0.05862715
0,4,2,21,0.6962891,0.1484956
0,4,2,22,1.8702,0.4072529
0,4,2,23,0.4405982,0.07846481
0,4,2,24,2.420648,0.5458148
0,4,2,25,0.2545888,0.02989569
0,4,2,30,1.240513,0.3728474
0,4,2,31,0.0443826,0.001291521
0,4,2,32,0.1828609,0.01708667
0,4,2,33,0.4879631,0.06729337
0,4,2,34,2.54212,1.273723
0,4,2,35,0.5636566,0.07054734
0,4,2,36,0.1417904,0.02760651
0,4,2,37,0.01212263,0.002473485
0,4,2,38,0.1066484,0.009051438
0,4,2,39,0.398734,0.05021488
0,4,2,40,0.3515304,0.06651266
0,4,3,1,5.540782,1.364033
0,4,3,2,11.07592,6.391511
0,4,3,3,15.26049,21.79059
0,4,3,4,1.484613,0.5110523
0,4,3,5,0.8715319,0.3030463
0,4,3,6,2.135117,0.9493574
0,4,3,7,3.085963,1.266009
0,4,3,8,0.9869354,0.4076476
0,4,3,9,1.936775,0.5405491
0,4,3,10,0.1878294,0.0654739
0,4,3,11,0.907452,0.1918865
0,4,3,12,4.997167,1.81318
0,4,3,13,4.210393,1.763186
0,4,3,14,3.074956,1.030109
0,4,3,15,4.232066,1.4033
0,4,3,16,3.49843,0.8011798
0,4,3,17,1.875802,0.5580645
0,4,3,18,1.201115,0.4131797
0,4,3,19,1.513606,0.2905557
0,4,3,20,0.4743497,0.0834706
0,4,3,21,0.7933924,0.1813595
0,4,3,22,2.398091,0.4689758
0,4,3,23,0.4039099,0.04933711
0,4,3,24,1.665759,0.2829934
0,4,3,25,0.1396063,0.01484337
0,4,3,30,2.850257,2.497667
0,4,3,31,0.4117193,0.03544496
0,4,3,32,1.167739,0.286464
0,4,3,33,2.250462,0.7033331
0,4,3,34,4.640079,2.420001
0,4,3,35,3.226341,0.9147352
0,4,3,36,0.4740208,0.06180009
0,4,3,37,0.07543188,0.01176745
0,4,3,38,0.1055871,0.008126191
0,4,3,39,0.2075378,0.02748399
0,4,3,40,0.1583836,0.02996118
0,4,4,1,0.7780768,0.1927977
0,4,4,2,1.386016,0.3419212
0,4,4,3,0.8488658,0.2111483
0,4,4,4,6.638662,1.631784
0,4,4,5,5.266904,1.296713
0,4,4,6,17.73163,4.367035
0,4,4,7,28.64983,7.026039
0,4,4,8,8.08523,1.998724
0,4,4,9,20.63704,5.090509
0,4,4,10,0.00907948,0.002254529
0,4,4,11,8.933418,2.206593
0,4,4,12,60.49339,14.84392
0,4,4,13,34.52423,8.534972
0,4,4,14,26.08246,6.429165
0,4,4,15,36.2896,8.950454
0,4,4,16,29.52695,7.254357
0,4,4,17,18.61696,4.587792
0,4,4,18,13.89971,3.425276
0,4,4,19,0.4623938,0.1134094
0,4,4,20,0.1682355,0.04128907
0,4,4,21,0.6904719,0.1696673
0,4,4,22,17.86484,4.404143
0,4,4,23,2.973186,0.7272239
0,4,4,24,10.14665,2.496496
0,4,4,25,0.2299152,0.0561661
0,4,4,30,0.100956,0.02495181
0,4,4,31,0.01429989,0.003465405
0,4,4,32,0.05190754,0.01279845
0,4,4,33,0.08312911,0.02058722
0,4,4,34,0.2683405,0.06645165
0,4,4,35,0.3521602,0.08570711
0,4,4,36,0.3382819,0.08263021
0,4,4,37,0.07538149,0.01848819
0,4,4,38,0.1072157,0.02610516
0,4,4,39,0.4319693,0.1060815
0,4,4,40,0.5040587,0.1241678
0,4,5,1,0.06144809,0.01905459
0,4,5,2,0.03665397,0.01136612
0,4,5,3,0.06701333,0.02078029
0,4,5,4,0.4857809,0.1506369
0,4,5,5,0.145852,0.04522747
0,4,5,6,0.8421474,0.2611439
0,4,5,7,1.65223,0.5123436
0,4,5,8,0.7121804,0.2208422
0,4,5,9,2.083941,0.6462145
0,4,5,10,0.00196803,0.0006102713
0,4,5,11,1.292946,0.4009331
0,4,5,12,14.95559,4.637616
0,4,5,13,14.55189,4.512427
0,4,5,14,13.21418,4.09762
0,4,5,15,16.24502,5.037452
0,4,5,16,11.35237,3.520286
0,4,5,17,6.339474,1.965825
0,4,5,18,3.582723,1.110975
0,4,5,19,0.08599706,0.026667
0,4,5,20,0.03333199,0.01033599
0,4,5,21,0.1297427,0.04023224
0,4,5,22,1.958842,0.607422
0,4,5,23,0.76234,0.2363961
0,4,5,24,5.302068,1.644131
0,4,5,25,0.1276809,0.03959289
0,4,5,30,0.01725547,0.005350787
0,4,5,31,0.001054078,0.0003268609
0,4,5,32,0.005060177,0.001569121
0,4,5,33,0.009040582,0.002803412
0,4,5,34,0.02882233,0.008937577
0,4,5,35,0.04576665,0.01419188
0,4,5,36,0.0543465,0.01685243
0,4,5,37,0.01250428,0.003877481
0,4,5,38,0.02546609,0.007896845
0,4,5,39,0.2547069,0.07898273
0,4,5,40,0.3110321,0.09644879
0,4,6,1,0.0491592,0.01055388
0,4,6,2,0.02411774,0.005177778
0,4,6,3,0.06355438,0.01364437
0,4,6,4,0.5005363,0.1074588
0,4,6,5,0.2149387,0.04614487
0,4,6,6,0.4723333,0.1014046
0,4,6,7,1.079473,0.2317502
0,4,6,8,0.5078437,0.1090286
0,4,6,9,1.933066,0.4150074
0,4,6,10,0.00151491,0.0003252325
0,4,6,11,1.414107,0.303592
0,4,6,12,18.95156,4.068679
0,4,6,13,20.58757,4.419904
0,4,6,14,13.8119,2.965251
0,4,6,15,19.52584,4.191962
0,4,6,16,12.62302,2.710014
0,4,6,17,6.322903,1.357452
0,4,6,18,4.349399,0.9337646
0,4,6,19,0.08836392,0.01897065
0,4,6,20,0.03362005,0.007217814
0,4,6,21,0.1159269,0.02488815
0,4,6,22,1.872342,0.4019697
0,4,6,23,0.7869359,0.1689457
0,4,6,24,6.405108,1.375099
0,4,6,25,0.1297819,0.02786261
0,4,6,30,0.01995159,0.004283362
0,4,6,31,0.001808622,0.0003882892
0,4,6,32,0.006598294,0.001416574
0,4,6,33,0.01125244,0.002415765
0,4,6,34,0.03191724,0.006852244
0,4,6,35,0.05993403,0.01286711
0,4,6,36,0.05493098,0.01179303
0,4,6,37,0.01237565,0.002656906
0,4,6,38,0.02635094,0.005657235
